,Team,Year,SumRV
795,LAR,2004,-5.4828216701168415
796,LAR,2005,-11.621057671688705
797,LAR,2006,-25.641204053375947
798,LAR,2007,-50.59349412098924
799,LAR,2008,-26.18691051089359
800,LAR,2009,6.335497040617658
801,LAR,2010,-19.238155117761174
802,LAR,2011,-22.40013014057122
803,LAR,2012,-2.5238219806877384
804,LAR,2013,4.162320104818176
805,LAR,2014,14.012563739230282
806,LAR,2015,11.588216485624672
807,LAR,2016,-10.109831036566273
808,LAR,2017,7.001544077245953
809,SFO,1990,8.691019801971333
810,SFO,1991,20.90936116517026
811,SFO,1992,19.84209744395825
812,SFO,1993,12.148061625831474
813,SFO,1994,4.663834231500427
814,SFO,1995,12.493478675377652
815,SFO,1996,-24.95303252169959
816,SFO,1997,9.277205127664226
817,SFO,1998,26.391023161651177
818,SFO,1999,-3.3241480843513638
819,SFO,2000,-11.255363752173764
820,SFO,2001,18.454156902315276
821,SFO,2002,-38.64530754176827
822,SFO,2003,-7.005288050080332
823,SFO,2004,17.18125954754198
824,SFO,2005,-12.146742015851112
825,SFO,2006,12.142787067056151
826,SFO,2007,34.010950282997044
827,SFO,2008,8.052983799558222
828,SFO,2009,12.947087189992908
829,SFO,2010,14.637567640592838
830,SFO,2011,-6.406958548747661
831,SFO,2012,-51.776331705878185
832,SFO,2013,-29.063554282814938
833,SFO,2014,-25.846881351842136
834,SFO,2015,-14.83880682622179
835,SFO,2016,-23.47936486481585
836,SFO,2017,6.358783477589558
837,SEA,1990,52.46446346817161
838,SEA,1991,-11.46767241619495
839,SEA,1992,-13.69195241650673
840,SEA,1993,4.999522710141552
841,SEA,1994,11.767866904692728
842,SEA,1995,-8.914554333299671
843,SEA,1996,-6.546249422698546
844,SEA,1997,12.757036660746355
845,SEA,1998,43.22833361590179
846,SEA,1999,-20.310997238114815
847,SEA,2000,-17.62420069126471
848,SEA,2001,37.3884900362151
849,SEA,2002,-11.796972255168733
850,SEA,2003,-33.582810754235226
851,SEA,2004,28.019700971441424
852,SEA,2005,-18.48964815321193
853,SEA,2006,27.489862267056395
854,SEA,2007,1.409065818881035
855,SEA,2008,-1.138191197862918
856,SEA,2009,-21.293176217859738
857,SEA,2010,57.16523927214591
858,SEA,2011,58.772309558760796
859,SEA,2012,78.21778617213278
860,SEA,2013,-30.611012696368956
861,SEA,2014,-17.879270992810067
862,SEA,2015,3.2517319548791837
863,SEA,2016,1.0933233492943972
864,SEA,2017,-6.3383175698501715
